di_code,st_code,state23,dist23,A12_p2,A12_p90,A12_p95,A12_p98,A12_sum,A12_mean,A12_min,A12_max,A12_count
603,35,ANDAMAN & NICOBAR,NICOBAR,-0.20693579392540568,-0.059115724721263266,-0.03254133025759358,-0.00684324137132686,-256995.2359150239,-0.12811114606796203,-0.33685505574778934,0.10340638216070744,2020602
632,35,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,-0.27613994617453297,-0.15378700499807815,-0.1358861976163032,-0.10851211072664119,-803949.8654682104,-0.2023541987641136,-0.36472126105344094,-0.002214532871972318,4003957
602,35,ANDAMAN & NICOBAR,SOUTH ANDAMAN,-0.2679584775086717,-0.11909265667052385,-0.09842368319877162,-0.07535563244905945,-531305.6167631092,-0.1836077998323022,-0.39369473279507883,0.05911572472126105,2916597
502,28,ANDHRA PRADESH,ANANTAPUR,-0.39369473279504713,-0.2761399461744465,-0.26795847750870566,-0.244152249134931,-7271848.675613616,-0.32461281726936175,-0.5094040753556325,-0.08882737408688965,22430270
503,28,ANDHRA PRADESH,CHITTOOR,-0.3936947327950153,-0.22889657823910084,-0.19986159169548506,-0.15999999999999384,-5224045.204412689,-0.3029212737507847,-0.5320415224913494,-0.029773164167627833,17269415
504,28,ANDHRA PRADESH,Y S R KADAPA,-0.4035986159167993,-0.24415224913508565,-0.21413302575926824,-0.19291041906959083,-5425502.380998433,-0.306366125479706,-0.5206612841214917,-0.03254133025759323,17724326
505,28,ANDHRA PRADESH,EAST GODAVARI,-0.3647212610534678,-0.2214532871972201,-0.19986159169548384,-0.18608227604770117,-4219733.81621127,-0.2791777768776686,-0.46560553633217994,-0.05911572472126105,15133939
506,28,ANDHRA PRADESH,GUNTUR,-0.3647212610534265,-0.2288965782390968,-0.20693579392538322,-0.1860822760476959,-3768548.9696594486,-0.2838482797775153,-0.46560553633217994,-0.0629911572472126,13291974
510,28,ANDHRA PRADESH,KRISHNA,-0.3742560553633425,-0.22145328719729593,-0.19986159169548456,-0.1860822760477001,-2836515.567669252,-0.27782601086825115,-0.454963475586313,-0.05911572472126105,10225813
511,28,ANDHRA PRADESH,KURNOOL,-0.3936947327950194,-0.24415224913512162,-0.2214532871973023,-0.19986159169548623,-6230647.319381688,-0.3089221500082858,-0.47637062668204533,-0.07111111111111111,20185908
515,28,ANDHRA PRADESH,POTTI SRIRAMULU NELLORE,-0.39369473279499817,-0.19986159169560136,-0.186082276047671,-0.16000000000001263,-4278175.833206387,-0.2805251511087629,-0.5094040753556325,-0.01384083044982699,15263341
517,28,ANDHRA PRADESH,PRAKASAM,-0.3647212610534439,-0.22145328719729568,-0.20693579392538036,-0.18608227604769742,-5716106.685914919,-0.27963667422162863,-0.5094040753556325,-0.044844290657439445,20457221
519,28,ANDHRA PRADESH,SRIKAKULAM,-0.3742560553633401,-0.22889657823909715,-0.2069357939253831,-0.18608227604769795,-1946144.7789427578,-0.2827939806837171,-0.46560553633217994,-0.07535563244905807,6895077
520,28,ANDHRA PRADESH,VISAKHAPATNAM,-0.3647212610534429,-0.22889657823909437,-0.20693579392538114,-0.17937716262978454,-3828072.6112024602,-0.2815923753227806,-0.46560553633217994,-0.04822760476739715,13613577
521,28,ANDHRA PRADESH,VIZIANAGARAM,-0.3647212610534498,-0.23646289888504302,-0.22145328719720364,-0.1998615916954878,-2070791.3033416225,-0.28599913616805617,-0.46560553633217994,-0.08421376393694734,7256513
523,28,ANDHRA PRADESH,WEST GODAVARI,-0.3839138792772504,-0.23646289888504954,-0.21413302575925955,-0.19986159169548584,-2930895.940606674,-0.3015419135846544,-0.454963475586313,-0.07535563244905807,9731922
628,12,ARUNACHAL PRADESH,ANJAW,-0.2679584775086922,-0.05536332179930451,-0.029773164167628798,-0.005832189907227295,-1024628.2249362397,-0.13476908573496088,-0.36472126105344094,0.13588619761630144,7611073
229,12,ARUNACHAL PRADESH,CHANGLANG,-0.3278123798539046,-0.16633602460585292,-0.14173010380624146,-0.11374086889659185,-1530150.1191507822,-0.2461888773791849,-0.42377547097270285,0.01574778931180315,6227191
230,12,ARUNACHAL PRADESH,DIBANG VALLEY,-0.26795847750869844,-0.02592170405626345,0.001683654276575053,0.02585519523682734,-1478236.3282893286,-0.12121863046735247,-0.37425605536332185,0.17937716262975778,12207130
