di_code,st_code,state23,dist23,A11_p2,A11_p90,A11_p95,A11_p98,A11_sum,A11_mean,A11_min,A11_max,A11_count
603,35,ANDAMAN & NICOBAR,NICOBAR,-0.0591157247212637,0.3100961168781148,0.3278123798539176,0.33685505574778224,378448.133748753,0.1886549529574365,-0.13588619761630144,0.41362552864282975,2020602
632,35,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,-0.05536332179930719,0.22889657823910667,0.2441522491349328,0.2679584775086632,626930.7193265654,0.1577984757993008,-0.17937716262975778,0.40359861591695495,4003957
602,35,ANDAMAN & NICOBAR,SOUTH ANDAMAN,-0.07111111111111393,0.2599000384467896,0.2761399461745701,0.2928719723183353,519549.5989662385,0.1795451727973706,-0.17279507881584008,0.41362552864282975,2916597
502,28,ANDHRA PRADESH,ANANTAPUR,-0.08882737408688421,0.055363321799306996,0.07111111111111892,0.08882737408688658,-61776.98894722156,-0.0027577034835483062,-0.1929104190695886,0.22145328719723184,22430270
503,28,ANDHRA PRADESH,CHITTOOR,-0.07111111111111675,0.15378700499804668,0.1929104190695687,0.23646289888500172,1007231.9020288846,0.058405308297732716,-0.21413302575932336,0.3839138792772011,17269415
504,28,ANDHRA PRADESH,Y S R KADAPA,-0.0591157247212606,0.14173010380625625,0.1663360246058605,0.19291041906958376,1169508.3268478867,0.06603954982445416,-0.17279507881584008,0.34602076124567477,17724326
505,28,ANDHRA PRADESH,EAST GODAVARI,-0.03844675124952107,0.19291041906953987,0.21413302575927368,0.23646289888502484,1788200.9647532867,0.11830745532630771,-0.12456747404844293,0.3553094963475586,15133939
506,28,ANDHRA PRADESH,GUNTUR,-0.024605920799692465,0.19291041906952042,0.2069357939253781,0.2214532871972395,1656925.689959726,0.12480015799204056,-0.13016532103037293,0.36472126105344094,13291974
510,28,ANDHRA PRADESH,KRISHNA,-0.059115724721255376,0.18608227604767533,0.2069357939253837,0.2288965782391193,1108720.0731880153,0.10859495312288706,-0.14769703960015382,0.34602076124567477,10225813
511,28,ANDHRA PRADESH,KURNOOL,-0.0711111111111174,0.08882737408688594,0.10851211072665916,0.13016532103036696,632649.7396811359,0.031367449923946855,-0.1929104190695886,0.2364628988850442,20185908
515,28,ANDHRA PRADESH,POTTI SRIRAMULU NELLORE,-0.07111111111110577,0.17279507881582495,0.1929104190695807,0.22145328719721877,1403587.5969218053,0.092034932193466,-0.16633602460592078,0.36472126105344094,15263341
517,28,ANDHRA PRADESH,PRAKASAM,-0.005721985206130338,0.17937716262969158,0.19291041906952014,0.21413302575924728,2229604.884335535,0.10907411791669422,-0.16633602460592078,0.3553094963475586,20457221
519,28,ANDHRA PRADESH,SRIKAKULAM,9.155577849628471E-4,0.1929104190695296,0.2069357939253784,0.22889657823913,921612.2790672224,0.13391933008498869,-0.11909265667051133,0.3188927335640138,6895077
520,28,ANDHRA PRADESH,VISAKHAPATNAM,-0.05536332179930464,0.18608227604770664,0.21413302575930002,0.25990003844678167,1207669.797596227,0.08883598652635834,-0.1929104190695886,0.37425605536332185,13613577
521,28,ANDHRA PRADESH,VIZIANAGARAM,0.01205690119184927,0.1793771626298164,0.19291041906958112,0.2141330257593319,870200.1333939922,0.1201842435992457,-0.11374086889657825,0.34602076124567477,7256513
523,28,ANDHRA PRADESH,WEST GODAVARI,-0.04822760476739906,0.1998615916955289,0.2214532871972546,0.23646289888500602,1197276.996043336,0.12318048944551195,-0.14173010380622836,0.3839138792772011,9731922
628,12,ARUNACHAL PRADESH,ANJAW,-0.11374086889657484,0.13016532103035894,0.1600000000000015,0.18608227604769256,223598.86076832982,0.029409900394849857,-0.2679584775086506,0.2679584775086506,7611073
229,12,ARUNACHAL PRADESH,CHANGLANG,-0.0711111111111141,0.13588619761633802,0.15378700499806233,0.17279507881585024,351193.09016448783,0.05650415049400933,-0.2364628988850442,0.2519646289888504,6227191
230,12,ARUNACHAL PRADESH,DIBANG VALLEY,-0.11374086889657439,0.13588619761632942,0.15999999999999878,0.17937716262978995,406433.47064631816,0.033328438589284026,-0.28444444444444444,0.2679584775086506,12207130
231,12,ARUNACHAL PRADESH,EAST KAMENG,-0.07535563244905343,0.11909265667053176,0.13588619761633658,0.15378700499806774,243110.44237479888,0.04380212605659858,-0.2288965782391388,0.2519646289888504,5558425
233,12,ARUNACHAL PRADESH,KURUNG KUMEY,-0.09842368319877029,0.10851211072665881,0.12456747404846316,0.1417301038062255,141868.4285200069,0.025270211049117124,-0.2069357939254133,0.2364628988850442,5621269
234,12,ARUNACHAL PRADESH,LOHIT,-0.09356401384082726,0.10851211072665627,0.13016532103035636,0.15378700499808243,108390.67541450277,0.02811263130878416,-0.21413302575932336,0.28444444444444444,3863405
235,12,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,-0.0842137639369431,0.1137408688965968,0.13588619761630838,0.1599999999999954,155243.66105360485,0.034627544108269175,-0.22145328719723184,0.29287197231833906,4491587
237,12,ARUNACHAL PRADESH,PAPUMPARE,-0.07535563244905674,0.11374086889660232,0.1301653210303589,0.1476970396001618,175984.3783176025,0.040690628364787575,-0.2288965782391388,0.2364628988850442,4333778
238,12,ARUNACHAL PRADESH,TAWANG,-0.147697039600161,0.09356401384082273,0.11909265667050917,0.14173010380623682,-18540.515808835586,-0.005992752723201177,-0.2679584775086506,0.2519646289888504,3100277
239,12,ARUNACHAL PRADESH,TIRAP,-0.06698961937716255,0.13016532103036044,0.14769703960016464,0.1663360246059248,82148.25230619608,0.05584302370372958,-0.22145328719723184,0.2364628988850442,1474824
240,12,ARUNACHAL PRADESH,UPPER SIANG,-0.1034063821607094,0.11374086889659357,0.13588619761632026,0.1537870049980858,244697.96903730888,0.028685812385091766,-0.2364628988850442,0.2599000384467512,8540336
241,12,ARUNACHAL PRADESH,UPPER SUBANSIRI,-0.10340638216070726,0.11909265667052824,0.141730103806222,0.1600000000000094,279654.05597082246,0.03406201540791738,-0.2364628988850442,0.2519646289888504,8220067
242,12,ARUNACHAL PRADESH,WEST KAMENG,-0.135886197616314,0.12456747404847286,0.15378700499805206,0.172795078815851,127334.50843267157,0.020633388176312353,-0.28444444444444444,0.2761399461745483,6178998
719,12,ARUNACHAL PRADESH,LOWER SIANG,-0.04484429065743905,0.15378700499808828,0.16633602460592506,0.1793771626297549,185552.15527635964,0.08117415045112254,-0.17279507881584008,0.2519646289888504,2292082
236,12,ARUNACHAL PRADESH,LOWER SUBANSIRI,-0.10851211072664126,0.10340638216072588,0.11909265667051717,0.13016532103037137,55823.536406372,0.022836672658395233,-0.2761399461745483,0.19986159169550174,2449933
679,12,ARUNACHAL PRADESH,SIANG,-0.06698961937716437,0.13588619761634507,0.14769703960017413,0.166336024605925,252031.2595299898,0.05760114093774347,-0.19986159169550174,0.2364628988850442,4383418
243,12,ARUNACHAL PRADESH,WEST SIANG,-0.07535563244905967,0.12456747404847228,0.1417301038062081,0.15378700499808878,77166.99526639449,0.0457502015846797,-0.19986159169550174,0.22145328719723184,1691102
725,12,ARUNACHAL PRADESH,SHI YOMI,-0.17937716262976283,0.08421376393694921,0.1137408688965744,0.14173010380623502,-63794.67736617812,-0.01917476738921639,-0.34602076124567477,0.2519646289888504,3331997
724,12,ARUNACHAL PRADESH,LEPA RADA,-0.06698961937716226,0.14769703960017286,0.16000000000001924,0.17279507881584913,69952.9992185043,0.07228177602975233,-0.2069357939254133,0.2364628988850442,970650
723,12,ARUNACHAL PRADESH,PAKKE KESSANG,-0.048227604767395016,0.1599999999999782,0.17279507881585107,0.19291041906958878,192512.18453373932,0.0804368750330215,-0.2519646289888504,0.2599000384467512,2399368
677,12,ARUNACHAL PRADESH,KRA DAADI,-0.0669896193771619,0.11909265667052887,0.13588619761632756,0.1476970396001673,93668.31380550252,0.04211353172720056,-0.21413302575932336,0.2288965782391388,2229870
678,12,ARUNACHAL PRADESH,NAMSAI,-0.07111111111111397,0.1085121107266556,0.1301653210303521,0.14769703960016392,56214.56394005396,0.03325879186968175,-0.17279507881584008,0.22145328719723184,1693784
718,12,ARUNACHAL PRADESH,KAMLE,-0.0797231833910068,0.12456747404846497,0.14173010380623557,0.15378700499808629,78391.05270507053,0.0451123881976292,-0.2069357939254133,0.2288965782391388,1742339
232,12,ARUNACHAL PRADESH,EAST SIANG,-0.11374086889657269,0.11909265667051827,0.14173010380622328,0.16000000000000558,61997.94757501551,0.029203940257394676,-0.1929104190695886,0.24415224913494812,2127307
666,12,ARUNACHAL PRADESH,LONGDING,-0.08421376393694466,0.1085121107266552,0.13016532103036557,0.14769703960016492,37925.93656845085,0.03239634018372015,-0.1929104190695886,0.22145328719723184,1174145
616,18,ASSAM,BAKSA,-0.06299115724721137,0.09356401384084574,0.10851211072665487,0.12456747404845532,106220.30007572997,0.034874555446706895,-0.186082276047674,0.2364628988850442,3055457
280,18,ASSAM,BARPETA,-0.09842368319875805,0.06299115724721112,0.07972318339101384,0.09356401384082372,-3789.7457155329084,-0.0013295933691303032,-0.1929104190695886,0.186082276047674,2859045
705,18,ASSAM,BISWANATH,-0.0984236831987556,0.05911572472125641,0.0711111111111168,0.08882737408688639,3731.4784830733424,0.0013447279188531962,-0.186082276047674,0.1929104190695886,2780367
281,18,ASSAM,BONGAIGAON,-0.0935640138408238,0.09356401384082334,0.1245674740484496,0.1537870049980841,19518.64083262228,0.014026767346726688,-0.16633602460592078,0.24415224913494812,1397646
282,18,ASSAM,CACHAR,-0.093564013840835,0.11909265667052786,0.141730103806217,0.16000000000002002,132699.98814963017,0.02852787952362222,-0.2069357939254133,0.2519646289888504,4659875
708,18,ASSAM,CHARAIDEO,-0.0591157247212632,0.06299115724721116,0.08421376393694825,0.11909265667051473,21134.744492798203,0.016657672862625563,-0.16000000000000003,0.21413302575932336,1273387
612,18,ASSAM,CHIRANG,-0.0711111111111143,0.10851211072666138,0.12456747404846423,0.14173010380622292,90862.68391279949,0.03804734552426806,-0.16633602460592078,0.2364628988850442,2393821
283,18,ASSAM,DARRANG,-0.09356401384082161,0.09356401384084008,0.10851211072665273,0.12456747404845292,32991.17194949325,0.016718787259240774,-0.1929104190695886,0.2069357939254133,1980527
284,18,ASSAM,DHEMAJI,-0.1034063821607105,0.04484429065744485,0.0669896193771626,0.09842368319877055,-26060.26393565448,-0.008353131711181837,-0.22145328719723184,0.2364628988850442,3127982
285,18,ASSAM,DHUBRI,-0.10340638216071203,0.06698961937716802,0.08421376393695008,0.10340638216071481,-8737.933840105306,-0.004236153474749837,-0.17937716262975778,0.2288965782391388,2073149
286,18,ASSAM,DIBRUGARH,-0.10340638216072776,0.048227604767390166,0.06698961937716581,0.12456747404844407,-40571.413314458216,-0.009556154047230973,-0.1929104190695886,0.2364628988850442,4254504
299,18,ASSAM,DIMA HASAO,-0.06299115724721135,0.10340638216073847,0.1190926566705284,0.1358861976163098,269155.64826919587,0.04462508796656208,-0.2519646289888504,0.22145328719723184,6041285
287,18,ASSAM,GOALPARA,-0.0984236831987513,0.06299115724721117,0.08421376393694673,0.10851211072664632,2173.12554236021,8.949361521618683E-4,-0.17279507881584008,0.21413302575932336,2434900
288,18,ASSAM,GOLAGHAT,-0.08421376393694997,0.06299115724722562,0.07535563244904514,0.08882737408688161,34347.36253057302,0.008546654030776518,-0.186082276047674,0.19986159169550174,4029611
289,18,ASSAM,HAILAKANDI,-0.08421376393694786,0.09356401384082307,0.11374086889657362,0.13588619761629933,34614.26210504837,0.021232611371961557,-0.17279507881584008,0.2519646289888504,1635070
709,18,ASSAM,HOJAI,-0.07535563244905878,0.09356401384083966,0.11374086889659542,0.13016532103036646,52938.96285439255,0.029298791371433614,-0.17937716262975778,0.1929104190695886,1811736
290,18,ASSAM,JORHAT,-0.0711111111111139,0.06698961937717467,0.08421376393694693,0.10851211072664174,37940.895559785065,0.016286112228231977,-0.17279507881584008,0.2069357939254133,2335717
618,18,ASSAM,KAMRUP METRO,-0.08421376393694491,0.10851211072665527,0.12456747404845657,0.1417301038062396,43091.45392032199,0.03566967974260451,-0.16633602460592078,0.2288965782391388,1212134
291,18,ASSAM,KAMRUP RURAL,-0.08882737408688943,0.08421376393695539,0.10340638216071955,0.13016532103037626,83556.66273028079,0.021527692056128252,-0.2069357939254133,0.2519646289888504,3891403
292,18,ASSAM,KARBI ANGLONG,-0.04822760476739522,0.11374086889658669,0.12456747404847093,0.14173010380622392,471435.25694652554,0.05177578836485311,-0.17279507881584008,0.22145328719723184,9120022
293,18,ASSAM,KARIMGANJ,-0.08882737408688256,0.07972318339101325,0.10340638216071707,0.12456747404844414,22285.654519490432,0.010017372229234297,-0.17937716262975778,0.24415224913494812,2229526
294,18,ASSAM,KOKRAJHAR,-0.08421376393694735,0.07111111111111872,0.0888273740868872,0.10851211072664184,51234.30187546752,0.01323438642870708,-0.17937716262975778,0.19986159169550174,3879174
295,18,ASSAM,LAKHIMPUR,-0.10340638216071381,0.05173394848134618,0.06698961937716623,0.09842368319876868,-13154.998834306673,-0.003502029506153671,-0.2069357939254133,0.2288965782391388,3763908
706,18,ASSAM,MAJULI,-0.10851211072664348,0.022206843521723307,0.035432525951559234,0.05173394848135244,-56153.31213293657,-0.03532802800741088,-0.17937716262975778,0.13588619761630144,1595085
296,18,ASSAM,MARIGAON,-0.0935640138408233,0.0888273740868803,0.1085121107266479,0.12456747404844386,35416.47634936844,0.018834925035488018,-0.16000000000000003,0.22145328719723184,1884753
297,18,ASSAM,NAGAON,-0.08882737408688447,0.06698961937717116,0.0842137639369498,0.10340638216070545,34383.89660111581,0.010710952040625344,-0.17937716262975778,0.21413302575932336,3221993
298,18,ASSAM,NALBARI,-0.09356401384082254,0.05911572472125292,0.07111111111111666,0.08421376393694555,8605.999692783513,0.006610533619125994,-0.16000000000000003,0.14769703960015382,1306375
300,18,ASSAM,SIBSAGAR,-0.0797231833910088,0.05173394848134596,0.06299115724721115,0.07111111111111595,11956.510535699112,0.005859259587857249,-0.17279507881584008,0.186082276047674,2046198
301,18,ASSAM,SONITPUR,-0.09356401384083216,0.09842368319876883,0.13016532103035958,0.15378700499808853,100215.01822419107,0.026687407402844726,-0.16633602460592078,0.2599000384467512,3761187
707,18,ASSAM,SOUTH SALMARA MANCACHAR,-0.10851211072664296,0.041584006151481084,0.059115724721263294,0.07535563244905948,-20156.156011191066,-0.028987258919015383,-0.186082276047674,0.15378700499807765,699403
302,18,ASSAM,TINSUKIA,-0.09356401384084681,0.10340638216072469,0.1301653210303431,0.1537870049980417,81479.73574573647,0.016986055173228855,-0.186082276047674,0.2519646289888504,4805197
617,18,ASSAM,UDALGURI,-0.05536332179930921,0.08882737408687373,0.10340638216072048,0.11909265667050781,90706.18314482187,0.03604864944693832,-0.16633602460592078,0.2288965782391388,2524545
710,18,ASSAM,WEST KARBI ANGLONG,-0.06698961937716282,0.08421376393696069,0.10340638216071645,0.11909265667051212,98041.3840938972,0.025730779153507514,-0.2069357939254133,0.2069357939254133,3818912
188,10,BIHAR,ARARIA,-0.04158400615148097,0.17279507881579884,0.18608227604769112,0.19986159169548628,341905.4486210727,0.09855502612005809,-0.14173010380622836,0.2599000384467512,3476505
611,10,BIHAR,ARWAL,-0.06698961937716372,0.14769703960017375,0.15378700499808792,0.15999999999999615,68805.86008650098,0.08748587979067625,-0.14173010380622836,0.2069357939254133,790200
189,10,BIHAR,AURANGABAD,-0.048227604767395474,0.1417301038062734,0.1537870049980369,0.1599999999999871,355178.90752647433,0.08739518577456264,-0.14173010380622836,0.2519646289888504,4071463
190,10,BIHAR,BANKA,-0.06299115724721127,0.11909265667053325,0.13016532103033415,0.14769703960017178,151150.20850805537,0.04061732688588858,-0.19986159169550174,0.24415224913494812,3727975
191,10,BIHAR,BEGUSARAI,-0.05911572472126399,0.1929104190695574,0.206935793925383,0.2214532871972108,242584.01840087646,0.10200933081060977,-0.13588619761630144,0.2679584775086506,2385201
200,10,BIHAR,KAIMUR,-0.0517339484813526,0.17937716262980724,0.18608227604754918,0.19986159169548257,366326.8468191726,0.08830091367857228,-0.13588619761630144,0.24415224913494812,4155971
192,10,BIHAR,BHAGALPUR,-0.08882737408688472,0.14769703960017627,0.166336024605854,0.18608227604771208,222454.61458633063,0.07052066320945936,-0.1929104190695886,0.2761399461745483,3161985
193,10,BIHAR,BHOJPUR,-0.059115724721263176,0.17279507881573303,0.18608227604771507,0.19291041906959022,321384.5392313501,0.10882034203690759,-0.16000000000000003,0.2519646289888504,2959033
194,10,BIHAR,BUXAR,-0.03543252595155661,0.19291041906952575,0.19986159169548237,0.2069357939253828,280628.2073876229,0.13349039258438153,-0.11909265667051133,0.2519646289888504,2107650
195,10,BIHAR,DARBHANGA,-0.04484429065743815,0.16633602460584496,0.1793771626298091,0.19291041906959555,278670.9395169572,0.08911748048497446,-0.14769703960015382,0.2364628988850442,3135810
196,10,BIHAR,GAYA,-0.04484429065743803,0.1476970396001129,0.159999999999967,0.1727950788158372,501620.11458580324,0.0821940992504829,-0.13016532103037293,0.2599000384467512,6114662
197,10,BIHAR,GOPALGANJ,-0.04158400615148102,0.17937716262982925,0.19291041906953674,0.19986159169548384,260995.86742439415,0.10288663771724378,-0.11909265667051133,0.2519646289888504,2543564
199,10,BIHAR,JAHANABAD,-0.04484429065743842,0.1417301038062235,0.15378700499808867,0.1663360246059248,102500.68839742415,0.08871328201465177,-0.11909265667051133,0.22145328719723184,1159636
198,10,BIHAR,JAMUI,-0.07535563244905061,0.12456747404846892,0.14173010380622106,0.16633602460592473,148654.77897264453,0.039002384499772585,-0.16000000000000003,0.28444444444444444,3819342
