di_code,st_code,state23,dist23,A63_p2,A63_p90,A63_p95,A63_p98,A63_sum,A63_mean,A63_min,A63_max,A63_count
603,35,ANDAMAN & NICOBAR,NICOBAR,-0.19291041906957962,0.1860822760477048,0.19291041906958437,0.19986159169548634,-57814.53988364978,-0.028820327884736794,-0.3188927335640138,0.2679584775086506,2020602
632,35,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,-0.1301653210303714,0.0517339484813495,0.08421376393694799,0.1998615916954998,-65513.200630686966,-0.01648967403505273,-0.28444444444444444,0.31009611687812383,4003957
602,35,ANDAMAN & NICOBAR,SOUTH ANDAMAN,-0.13588619761629897,0.06698961937716293,0.16633602460592214,0.20693579392540434,-34401.92211948867,-0.011888564756464482,-0.28444444444444444,0.3014225297962323,2916597
502,28,ANDHRA PRADESH,ANANTAPUR,-0.04484429065744186,0.07972318339100003,0.09356401384084503,0.11909265667051532,720252.8712958992,0.03215183980406192,-0.19986159169550174,0.3014225297962323,22430270
503,28,ANDHRA PRADESH,CHITTOOR,-0.130165321030368,0.02584929911168208,0.041584006151481244,0.06698961937716191,-591408.399785405,-0.03429338352941168,-0.31009611687812383,0.3014225297962323,17269415
504,28,ANDHRA PRADESH,Y S R KADAPA,-0.09842368319877029,0.06698961937717426,0.08421376393695883,0.11909265667051173,126495.66308740286,0.007142930454846127,-0.29287197231833906,0.29287197231833906,17724326
505,28,ANDHRA PRADESH,EAST GODAVARI,-0.10340638216072394,0.10851211072664205,0.13588619761631815,0.17279507881584946,479848.8651152013,0.031746822248711004,-0.2599000384467512,0.3278123798539023,15133939
506,28,ANDHRA PRADESH,GUNTUR,-0.06698961937716912,0.07972318339101582,0.10340638216072162,0.1417301038062319,234165.4287930503,0.017637412882624163,-0.22145328719723184,0.34602076124567477,13291974
510,28,ANDHRA PRADESH,KRISHNA,-0.06698961937716795,0.11374086889657856,0.15999999999999637,0.17937716262980252,315258.2895199947,0.03087836145474005,-0.22145328719723184,0.3014225297962323,10225813
511,28,ANDHRA PRADESH,KURNOOL,-0.012933860900960603,0.10340638216074206,0.11909265667053007,0.1358861976163042,1227733.6130252136,0.0608723440650189,-0.186082276047674,0.3188927335640138,20185908
