di_code,st_code,state23,dist23,A31_p2,A31_p90,A31_p95,A31_p98,A31_sum,A31_mean,A31_min,A31_max,A31_count
603,35,ANDAMAN & NICOBAR,NICOBAR,-0.08421376393694585,0.38391387927720694,0.40359861591696145,0.4136255286428625,202461.53174627855,0.10092630228860408,-0.21413302575932336,0.454963475586313,2020602
632,35,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,-0.13016532103037232,0.11909265667052298,0.1537870049980804,0.32781237985390144,146853.55056331004,0.03696304189639657,-0.2288965782391388,0.47637062668204533,4003957
602,35,ANDAMAN & NICOBAR,SOUTH ANDAMAN,-0.11909265667051008,0.1245674740484418,0.2761399461745479,0.36472126105346003,105111.8542106346,0.03632439725649135,-0.21413302575932336,0.4340484429065744,2916597
502,28,ANDHRA PRADESH,ANANTAPUR,-0.0415840061514792,0.12456747404846924,0.15999999999999923,0.19986159169548962,1169940.3459440016,0.052225733603006724,-0.17937716262975778,0.34602076124567477,22430270
503,28,ANDHRA PRADESH,CHITTOOR,-0.04822760476739528,0.15378700499806322,0.18608227604770378,0.22145328719723256,1243162.7712209378,0.07208598612808877,-0.17279507881584008,0.36472126105344094,17269415
504,28,ANDHRA PRADESH,Y S R KADAPA,-0.036878240223202456,0.17279507881585093,0.21413302575931667,0.2599000384467701,1382571.849865071,0.07807077595688441,-0.17279507881584008,0.39369473279507883,17724326
505,28,ANDHRA PRADESH,EAST GODAVARI,-0.07535563244906356,0.16633602460590652,0.22145328719722618,0.2928719723183534,900141.2856530745,0.05955338747647913,-0.19986159169550174,0.39369473279507883,15133939
506,28,ANDHRA PRADESH,GUNTUR,-0.025816159868470037,0.11374086889658729,0.1600000000000047,0.24415224913494618,739005.0489703451,0.05566208999430533,-0.14173010380622836,0.40359861591695495,13291974
510,28,ANDHRA PRADESH,KRISHNA,-0.029773164167627576,0.17937716262977038,0.2599000384467612,0.31009611687808597,766149.8789487834,0.07504149352172845,-0.1929104190695886,0.40359861591695495,10225813
511,28,ANDHRA PRADESH,KURNOOL,-0.03686866649370488,0.12456747404846778,0.16000000000001585,0.21413302575933046,995988.1907821934,0.04938215846725722,-0.15378700499807765,0.3553094963475586,20185908
515,28,ANDHRA PRADESH,POTTI SRIRAMULU NELLORE,-0.044844290657439174,0.1537870049980826,0.2519646289888453,0.318892733564152,998542.3368961953,0.0654756257964185,-0.22145328719723184,0.39369473279507883,15263341
517,28,ANDHRA PRADESH,PRAKASAM,-0.02103350499835608,0.13588619761632628,0.17937716262978304,0.22145328719722165,1329169.362804482,0.06502406629459803,-0.1929104190695886,0.37425605536332185,20457221
519,28,ANDHRA PRADESH,SRIKAKULAM,-0.005655799464399807,0.14769703960016425,0.1929104190695987,0.2441522491349378,499737.0333756692,0.07261670688249129,-0.14769703960015382,0.40359861591695495,6895077
520,28,ANDHRA PRADESH,VISAKHAPATNAM,-0.025822973775297117,0.19291041906956194,0.22145328719720964,0.2519646289888448,1263294.5521593941,0.09292773408578324,-0.16633602460592078,0.3839138792772011,13613577
521,28,ANDHRA PRADESH,VIZIANAGARAM,-0.021032883027052682,0.16000000000001371,0.21413302575933105,0.251964628988845,547451.6854778123,0.07560912047860331,-0.17279507881584008,0.37425605536332185,7256513
523,28,ANDHRA PRADESH,WEST GODAVARI,-0.08421376393694922,0.14769703960016595,0.21413302575933107,0.28444444444446854,390304.6989177772,0.040156057457429645,-0.19986159169550174,0.40359861591695495,9731922
628,12,ARUNACHAL PRADESH,ANJAW,-0.03254133025759121,0.2679584775086956,0.30142252979621376,0.32781237985391326,1108493.1661725699,0.14579981979105205,-0.13016532103037293,0.4444444444444444,7611073
229,12,ARUNACHAL PRADESH,CHANGLANG,-0.0210381975870252,0.19291041906959203,0.22145328719722593,0.25196462898884503,644572.3001567237,0.10370651152409294,-0.12456747404844293,0.41362552864282975,6227191
230,12,ARUNACHAL PRADESH,DIBANG VALLEY,-0.03254133025759242,0.2761399461745426,0.31009611687808675,0.33685505574779456,1909154.5739090117,0.15655487446147817,-0.15378700499807765,0.454963475586313,12207130
231,12,ARUNACHAL PRADESH,EAST KAMENG,-0.05173394848135169,0.21413302575926568,0.236462898885022,0.2679584775086784,581901.297393471,0.10484335321817193,-0.14173010380622836,0.3839138792772011,5558425
233,12,ARUNACHAL PRADESH,KURUNG KUMEY,-0.05173394848135061,0.24415224913499334,0.26795847750868623,0.2928719723183124,720720.2960075788,0.12837778057804622,-0.16000000000000003,0.40359861591695495,5621269
234,12,ARUNACHAL PRADESH,LOHIT,-0.029773164167627847,0.22145328719721205,0.2519646289888448,0.28444444444444905,444791.0943071472,0.11536276525512265,-0.13588619761630144,0.41362552864282975,3863405
235,12,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,-0.0369029494442988,0.22145328719720198,0.2519646289888446,0.2928719723183293,515910.3458525411,0.11507528317534767,-0.14173010380622836,0.42377547097270285,4491587
237,12,ARUNACHAL PRADESH,PAPUMPARE,-0.04158400615148107,0.19986159169548395,0.22145328719721732,0.24415224913493566,417010.1152063042,0.0964199424087163,-0.14769703960015382,0.37425605536332185,4333778
238,12,ARUNACHAL PRADESH,TAWANG,-0.01297028470939556,0.2928719723183184,0.31889273356405395,0.34602076124565917,554691.4078283784,0.17928996577407394,-0.13016532103037293,0.4444444444444444,3100277
239,12,ARUNACHAL PRADESH,TIRAP,-0.024605920799692857,0.2141330257592831,0.2364628988850368,0.2519646289888448,161241.29473617615,0.10960916624751109,-0.11374086889657825,0.36472126105344094,1474824
240,12,ARUNACHAL PRADESH,UPPER SIANG,-0.05173394848135153,0.24415224913494263,0.2761399461745432,0.3100961168781245,1068017.6550235092,0.12520314000358074,-0.16000000000000003,0.454963475586313,8540336
241,12,ARUNACHAL PRADESH,UPPER SUBANSIRI,-0.05173394848135053,0.24415224913494502,0.2761399461745566,0.3014225297961852,1009358.691253604,0.12294043501082881,-0.16000000000000003,0.42377547097270285,8220067
242,12,ARUNACHAL PRADESH,WEST KAMENG,-0.03254133025759248,0.23646289888502597,0.25990003844675746,0.28444444444446676,784040.6114985065,0.12704658369648347,-0.14173010380622836,0.42377547097270285,6178998
