di_code,st_code,state23,dist23,A08_p2,A08_p90,A08_p95,A08_p98,A08_sum,A08_mean,A08_min,A08_max,A08_count
603,35,ANDAMAN & NICOBAR,NICOBAR,-0.11374086889657864,0.08421376393695051,0.10340638216070955,0.12456747404843838,12982.709045065556,0.006471831000712388,-0.36472126105344094,0.21413302575932336,2020602
632,35,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,-0.1301653210303718,0.04484429065744778,0.05911572472126042,0.07972318339100702,-61348.48792938604,-0.01544141575682829,-0.34602076124567477,0.2069357939254133,4003957
602,35,ANDAMAN & NICOBAR,SOUTH ANDAMAN,-0.14769703960015648,0.04822760476739757,0.06698961937716763,0.08421376393694578,-64257.66245128416,-0.02220606681503884,-0.3839138792772011,0.1929104190695886,2916597
502,28,ANDHRA PRADESH,ANANTAPUR,-0.22889657823912857,-0.03703532335612466,-0.016825537234441818,0.009636191800119506,-2369099.3586582686,-0.1057557784149304,-0.47637062668204533,0.17937716262975778,22430270
503,28,ANDHRA PRADESH,CHITTOOR,-0.22889657823913484,-0.021134981679584063,0.001686217261999376,0.036913605129789584,-1625355.4335325132,-0.09424779437351373,-0.4982698961937717,0.186082276047674,17269415
504,28,ANDHRA PRADESH,Y S R KADAPA,-0.24415224913493144,-0.005807994081431646,0.021073157762503122,0.05173394848135058,-1771019.1877057867,-0.10000553839731045,-0.47637062668204533,0.16633602460592078,17724326
505,28,ANDHRA PRADESH,EAST GODAVARI,-0.1998615916954868,0.021065162386354586,0.04484429065744678,0.066989619377171,-942389.4122502721,-0.06234852541037895,-0.47637062668204533,0.1929104190695886,15133939
506,28,ANDHRA PRADESH,GUNTUR,-0.25196462898884475,-0.0017233112546905115,0.016767824199018753,0.03687286407221973,-1360837.9955001557,-0.1024987408120392,-0.48725874663590923,0.14173010380622836,13291974
510,28,ANDHRA PRADESH,KRISHNA,-0.2364628988850502,0.0016852382950092908,0.02104789393556503,0.048227604767394926,-893088.5322207793,-0.08747465626037872,-0.46560553633217994,0.15378700499807765,10225813
511,28,ANDHRA PRADESH,KURNOOL,-0.2141330257593282,-0.0017428012542949748,0.021070985950426464,0.048227604767396744,-1585772.1018364057,-0.0786242748162923,-0.454963475586313,0.14769703960015382,20185908
515,28,ANDHRA PRADESH,POTTI SRIRAMULU NELLORE,-0.27613994617453763,-0.0448442906574457,-0.016821010089333645,0.012961321485769159,-2026233.9416668713,-0.1328626042566825,-0.47637062668204533,0.14769703960015382,15263341
517,28,ANDHRA PRADESH,PRAKASAM,-0.25990003844676374,-0.02111298648099903,0.009645620518821911,0.03691382291948725,-2382539.705368862,-0.11655581605081405,-0.47637062668204533,0.15378700499807765,20457221
519,28,ANDHRA PRADESH,SRIKAKULAM,-0.20693579392540642,0.029773164167630376,0.048227604767397604,0.06698961937716397,-406120.6572782309,-0.05901332652753096,-0.42377547097270285,0.19986159169550174,6895077
520,28,ANDHRA PRADESH,VISAKHAPATNAM,-0.20693579392538852,0.048227604767391234,0.06698961937717267,0.0842137639369544,-577644.3523591259,-0.04249142108657684,-0.454963475586313,0.2069357939254133,13613577
521,28,ANDHRA PRADESH,VIZIANAGARAM,-0.19291041906958917,0.012966683072775884,0.029773164167627618,0.051733948481353514,-488087.37085855973,-0.06741025337262434,-0.4444444444444444,0.186082276047674,7256513
523,28,ANDHRA PRADESH,WEST GODAVARI,-0.2069357939253969,-0.0017375408487599752,0.012955636920936956,0.03687471067989044,-789453.068327926,-0.08122198595000422,-0.4340484429065744,0.14173010380622836,9731922
628,12,ARUNACHAL PRADESH,ANJAW,-0.04484429065743823,0.13588619761633944,0.15378700499807177,0.17279507881584974,517188.69959517085,0.06802569605305558,-0.2519646289888504,0.2679584775086506,7611073
229,12,ARUNACHAL PRADESH,CHANGLANG,-0.05911572472126452,0.14173010380623693,0.1600000000000162,0.17937716262975706,443506.5333128807,0.07135664284183403,-0.2679584775086506,0.2761399461745483,6227191
230,12,ARUNACHAL PRADESH,DIBANG VALLEY,-0.025840515810186936,0.13016532103032824,0.14769703960017602,0.16633602460591934,919943.8099076566,0.07543741593265618,-0.2519646289888504,0.2679584775086506,12207130
231,12,ARUNACHAL PRADESH,EAST KAMENG,-0.02585261576981309,0.15999999999998565,0.17279507881585118,0.18608227604770172,519962.26923441165,0.09368356471734048,-0.2679584775086506,0.2761399461745483,5558425
233,12,ARUNACHAL PRADESH,KURUNG KUMEY,-0.04158400615148094,0.15999999999998513,0.17279507881585104,0.19291041906958803,509935.25933987164,0.09083184863140684,-0.21413302575932336,0.2761399461745483,5621269
234,12,ARUNACHAL PRADESH,LOHIT,-0.08421376393694555,0.14173010380623394,0.160000000000008,0.17937716262976666,220412.10480342666,0.057166949229128516,-0.2599000384467512,0.28444444444444444,3863405
235,12,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,-0.09356401384082501,0.13016532103034079,0.1537870049980804,0.17279507881585018,214108.52020460396,0.04775751986924046,-0.28444444444444444,0.2761399461745483,4491587
237,12,ARUNACHAL PRADESH,PAPUMPARE,-0.08421376393694578,0.14173010380626677,0.15999999999997402,0.17937716262978964,266241.67872521223,0.06155967539728597,-0.31009611687812383,0.2761399461745483,4333778
238,12,ARUNACHAL PRADESH,TAWANG,-0.08421376393694571,0.13588619761634382,0.15378700499806644,0.17279507881584957,184672.37159582644,0.05969067253530813,-0.2599000384467512,0.2679584775086506,3100277
239,12,ARUNACHAL PRADESH,TIRAP,-0.041584006151480994,0.13588619761632673,0.16000000000001724,0.17937716262976186,80852.72635713212,0.05496234658338482,-0.2288965782391388,0.2679584775086506,1474824
240,12,ARUNACHAL PRADESH,UPPER SIANG,-0.021053250952871864,0.13016532103033499,0.14769703960017275,0.16000000000000472,656531.1612888135,0.0769647978354322,-0.24415224913494812,0.2599000384467512,8540336
241,12,ARUNACHAL PRADESH,UPPER SUBANSIRI,-0.012946822899647938,0.1476970396001784,0.16633602460589822,0.17937716262977874,737606.2522244345,0.08984084082394363,-0.28444444444444444,0.2761399461745483,8220067
242,12,ARUNACHAL PRADESH,WEST KAMENG,-0.04158400615148097,0.15378700499800638,0.172795078815848,0.18608227604770544,545877.9283735468,0.08845450720036448,-0.3188927335640138,0.2761399461745483,6178998
719,12,ARUNACHAL PRADESH,LOWER SIANG,-0.044844290657438786,0.11909265667052193,0.13588619761630047,0.15378700499808123,132256.00815416037,0.05785849853363842,-0.22145328719723184,0.2364628988850442,2292082
236,12,ARUNACHAL PRADESH,LOWER SUBANSIRI,-0.02977316416762845,0.15378700499805373,0.1663360246058916,0.18608227604769415,221499.65401448452,0.0906125877775669,-0.31009611687812383,0.2679584775086506,2449933
679,12,ARUNACHAL PRADESH,SIANG,-0.025863064267162006,0.13588619761634396,0.15378700499807757,0.17279507881584943,359726.9987060638,0.0822147442750602,-0.2519646289888504,0.2761399461745483,4383418
243,12,ARUNACHAL PRADESH,WEST SIANG,-0.029773164167628693,0.13016532103033915,0.14769703960017078,0.1600000000000037,131481.17479738564,0.07795159356412708,-0.28444444444444444,0.2519646289888504,1691102
725,12,ARUNACHAL PRADESH,SHI YOMI,-0.009628953959088055,0.14769703960017638,0.16633602460592173,0.17937716262976677,298562.96001284395,0.08973907456921071,-0.2679584775086506,0.2761399461745483,3331997
724,12,ARUNACHAL PRADESH,LEPA RADA,-0.036885813593487485,0.14173010380622492,0.16000000000001838,0.17279507881584932,76406.73209265279,0.07895035749697345,-0.2761399461745483,0.24415224913494812,970650
723,12,ARUNACHAL PRADESH,PAKKE KESSANG,-0.05536332179931013,0.1417301038062383,0.15999999999999345,0.1793771626297815,158585.91631869922,0.0662615489186805,-0.2679584775086506,0.2599000384467512,2399368
677,12,ARUNACHAL PRADESH,KRA DAADI,-0.0016677634626888003,0.15378700499806938,0.16633602460592498,0.17937716262975456,209832.28517091382,0.09434117301700762,-0.2364628988850442,0.2761399461745483,2229870
678,12,ARUNACHAL PRADESH,NAMSAI,-0.08882737408688164,0.05536332179930467,0.07535563244904894,0.09842368319876711,-15820.649270907334,-0.009360130977898222,-0.2288965782391388,0.22145328719723184,1693784
718,12,ARUNACHAL PRADESH,KAMLE,-0.02583023459027958,0.14769703960017366,0.16000000000002068,0.17937716262975106,141738.5979344116,0.08156755690807645,-0.2761399461745483,0.2761399461745483,1742339
232,12,ARUNACHAL PRADESH,EAST SIANG,-0.10340638216070402,0.09356401384083501,0.11374086889657932,0.13588619761629817,26220.37651352593,0.012351026754569372,-0.29287197231833906,0.2761399461745483,2127307
666,12,ARUNACHAL PRADESH,LONGDING,-0.05911572472126419,0.10340638216071998,0.13588619761629578,0.15999999999999243,35033.57852649118,0.029925687550229455,-0.2364628988850442,0.2679584775086506,1174145
616,18,ASSAM,BAKSA,-0.12456747404844044,0.0711111111111184,0.08421376393695686,0.09842368319877277,-68741.95612659387,-0.02256955740797944,-0.3014225297962323,0.17937716262975778,3055457
280,18,ASSAM,BARPETA,-0.1663360246059249,0.04158400615148122,0.06299115724721116,0.07972318339100719,-142407.30551406307,-0.049962140824159826,-0.31009611687812383,0.17279507881584008,2859045
705,18,ASSAM,BISWANATH,-0.1358861976162995,0.08421376393695608,0.09842368319876496,0.10851211072665026,-41947.16990432548,-0.015116670441247277,-0.3014225297962323,0.17279507881584008,2780367
281,18,ASSAM,BONGAIGAON,-0.16633602460592395,0.051733948481350774,0.07111111111111516,0.08421376393694817,-62284.85692747623,-0.04476004271187225,-0.31009611687812383,0.16633602460592078,1397646
282,18,ASSAM,CACHAR,-0.16000000000001674,0.06698961937717138,0.08421376393695496,0.10340638216070956,-74463.45717385228,-0.016008174264286707,-0.3278123798539023,0.2069357939254133,4659875
708,18,ASSAM,CHARAIDEO,-0.10851211072664455,0.08882737408689122,0.10340638216072154,0.11374086889657427,-2812.6322233192586,-0.0022168192037947984,-0.3014225297962323,0.16633602460592078,1273387
612,18,ASSAM,CHIRANG,-0.13016532103037337,0.03254133025759145,0.06299115724721124,0.08421376393694446,-96555.74477862095,-0.040431226833128296,-0.3014225297962323,0.14769703960015382,2393821
283,18,ASSAM,DARRANG,-0.15378700499808207,0.05911572472126007,0.07535563244904739,0.08882737408688729,-72775.46356944653,-0.036880093104085465,-0.31009611687812383,0.17937716262975778,1980527
284,18,ASSAM,DHEMAJI,-0.11909265667050759,0.08421376393695983,0.098423683198765,0.1137408688965738,774.4508387227115,2.4823577672347885E-4,-0.33685505574778934,0.22145328719723184,3127982
285,18,ASSAM,DHUBRI,-0.19291041906957776,0.016783597709973386,0.04484429065743832,0.06698961937716173,-130645.89285847521,-0.06333717594130409,-0.3553094963475586,0.15378700499807765,2073149
