di_code,st_code,state23,dist23,A48_p2,A48_p90,A48_p95,A48_p98,A48_sum,A48_mean,A48_min,A48_max,A48_count
603,35,ANDAMAN & NICOBAR,NICOBAR,-0.17279507881584968,0.09842368319876543,0.12456747404845114,0.14173010380623752,7006.54363150523,0.003492735308541341,-0.24415224913494812,0.24415224913494812,2020602
632,35,ANDAMAN & NICOBAR,NORTH & MIDDLE ANDAMAN,-0.1358861976163036,0.1476970396001737,0.16000000000001227,0.17937716262976275,307814.9145508673,0.0774770207409753,-0.2364628988850442,0.2761399461745483,4003957
602,35,ANDAMAN & NICOBAR,SOUTH ANDAMAN,-0.15999999999999837,0.13016532103036577,0.14769703960015898,0.1663360246059241,185243.1534086106,0.06401605170027298,-0.2288965782391388,0.2519646289888504,2916597
502,28,ANDHRA PRADESH,ANANTAPUR,-0.3100961168781194,-0.16633602460581481,-0.15378700499804115,-0.1358861976163007,-4866009.144178759,-0.21721697021109354,-0.42377547097270285,0.017777777777777778,22430270
503,28,ANDHRA PRADESH,CHITTOOR,-0.31009611687810024,-0.13016532103033676,-0.10340638216072912,-0.06698961937716834,-3421573.874927802,-0.19840324420432767,-0.42377547097270285,0.11374086889657825,17269415
504,28,ANDHRA PRADESH,Y S R KADAPA,-0.3014225297962024,-0.13016532103033449,-0.10340638216072366,-0.06698961937716247,-3520546.6906981147,-0.19879748886979498,-0.40359861591695495,0.09356401384083046,17724326
505,28,ANDHRA PRADESH,EAST GODAVARI,-0.25196462898891175,-0.05173394848134636,-0.02594992493852753,0.00571650384124222,-2054570.6375507805,-0.13593048472061325,-0.40359861591695495,0.14769703960015382,15133939
506,28,ANDHRA PRADESH,GUNTUR,-0.2679584775087047,-0.11374086889658745,-0.08882737408688451,-0.055363321799308446,-2362087.804936371,-0.1779131876784991,-0.39369473279507883,0.14769703960015382,13291974
510,28,ANDHRA PRADESH,KRISHNA,-0.25196462898888056,-0.08421376393695236,-0.04822760476739589,9.143136474781275E-4,-1636925.7179104083,-0.16033070555942247,-0.3553094963475586,0.13588619761630144,10225813
511,28,ANDHRA PRADESH,KURNOOL,-0.30142252979623874,-0.1476970396001559,-0.11374086889659914,-0.08882737408688642,-4299020.239203042,-0.21315001590485338,-0.39369473279507883,0.03543252595155709,20185908
515,28,ANDHRA PRADESH,POTTI SRIRAMULU NELLORE,-0.2441522491349367,-0.0753556324490473,-0.044844290657441416,0.0017024090397705863,-2230178.94172097,-0.1462355239749387,-0.40359861591695495,0.17279507881584008,15263341
517,28,ANDHRA PRADESH,PRAKASAM,-0.27613994617450377,-0.10851211072663826,-0.08882737408687953,-0.06299115724721123,-3540066.068093137,-0.17318296459471247,-0.39369473279507883,0.09356401384083046,20457221
519,28,ANDHRA PRADESH,SRIKAKULAM,-0.2519646289889417,-0.07972318339101574,-0.05536332179930614,-0.03254133025759188,-1047901.8504367337,-0.15227044712049828,-0.36472126105344094,0.07535563244905807,6895077
520,28,ANDHRA PRADESH,VISAKHAPATNAM,-0.27613994617454624,-0.06698961937717272,-0.04484429065744289,-0.022206843521721507,-2042680.2495043334,-0.15025921446724455,-0.39369473279507883,0.09842368319876971,13613577
521,28,ANDHRA PRADESH,VIZIANAGARAM,-0.2599000384467518,-0.09356401384083013,-0.07111111111111744,-0.05173394848135312,-1150371.2805438782,-0.1588789715202958,-0.40359861591695495,0.0629911572472126,7256513
523,28,ANDHRA PRADESH,WEST GODAVARI,-0.2599000384467874,-0.08421376393695834,-0.059115724721259616,-0.03543252595155805,-1570919.4456822698,-0.16162227023328712,-0.36472126105344094,0.1085121107266436,9731922
628,12,ARUNACHAL PRADESH,ANJAW,-0.25196462898884475,0.12456747404846795,0.15378700499808848,0.17937716262976006,-60706.69532127107,-0.007984735953323595,-0.36472126105344094,0.3014225297962323,7611073
229,12,ARUNACHAL PRADESH,CHANGLANG,-0.10340638216070608,0.10340638216073125,0.1190926566705233,0.13588619761629722,183579.30668400074,0.029536437540955845,-0.3278123798539023,0.2364628988850442,6227191
230,12,ARUNACHAL PRADESH,DIBANG VALLEY,-0.24415224913493738,0.12456747404847106,0.14769703960017272,0.17279507881585007,-144936.17121803682,-0.0118850848433441,-0.3553094963475586,0.2761399461745483,12207130
231,12,ARUNACHAL PRADESH,EAST KAMENG,-0.1793771626297846,0.1245674740484713,0.14769703960017017,0.166336024605925,169264.97248122963,0.03049710900595223,-0.29287197231833906,0.2679584775086506,5558425
233,12,ARUNACHAL PRADESH,KURUNG KUMEY,-0.18608227604770036,0.13588619761634851,0.1600000000000061,0.17937716262978584,173379.74244254167,0.030883141012214156,-0.29287197231833906,0.2761399461745483,5621269
234,12,ARUNACHAL PRADESH,LOHIT,-0.15378700499807643,0.10851211072665673,0.13016532103036138,0.14769703960015973,103420.67133370732,0.026823591529372835,-0.34602076124567477,0.2599000384467512,3863405
235,12,ARUNACHAL PRADESH,LOWER DIBANG VALLEY,-0.1663360246059242,0.11374086889660122,0.13588619761630968,0.1537870049980865,114446.96654885956,0.025527724322733095,-0.3553094963475586,0.2599000384467512,4491587
237,12,ARUNACHAL PRADESH,PAPUMPARE,-0.11909265667051354,0.07972318339101642,0.09842368319876298,0.11909265667051717,14879.611398208142,0.0034404231978150796,-0.2679584775086506,0.2288965782391388,4333778
238,12,ARUNACHAL PRADESH,TAWANG,-0.1929104190695783,0.09842368319877118,0.13016532103036432,0.16000000000000583,-82939.65127956605,-0.02680814418496975,-0.3014225297962323,0.2761399461745483,3100277
239,12,ARUNACHAL PRADESH,TIRAP,-0.09842368319876837,0.10340638216073048,0.11909265667052289,0.13588619761629647,48160.85337723547,0.032738951849057805,-0.24415224913494812,0.22145328719723184,1474824
240,12,ARUNACHAL PRADESH,UPPER SIANG,-0.20693579392539527,0.1476970396001626,0.17279507881585085,0.19291041906959386,373864.46923943993,0.04382793230465805,-0.3278123798539023,0.31009611687812383,8540336
241,12,ARUNACHAL PRADESH,UPPER SUBANSIRI,-0.1793771626297534,0.13588619761633974,0.1599999999999906,0.1793771626297938,228079.42518949517,0.02778019745883493,-0.31009611687812383,0.29287197231833906,8220067
242,12,ARUNACHAL PRADESH,WEST KAMENG,-0.14173010380623421,0.11374086889659661,0.13588619761633228,0.1537870049980875,131389.28938444908,0.02129042820715505,-0.29287197231833906,0.2679584775086506,6178998
719,12,ARUNACHAL PRADESH,LOWER SIANG,-0.10340638216070594,0.10340638216071839,0.11909265667051187,0.1358861976163003,49664.55542969796,0.021726926796048103,-0.22145328719723184,0.2288965782391388,2292082
236,12,ARUNACHAL PRADESH,LOWER SUBANSIRI,-0.09356401384082777,0.098423683198767,0.11374086889657607,0.13588619761629966,56653.53922071247,0.02317621586537982,-0.2364628988850442,0.2519646289888504,2449933
679,12,ARUNACHAL PRADESH,SIANG,-0.10851211072664274,0.12456747404846936,0.14769703960016908,0.16633602460592495,173322.63931641888,0.039612474236668055,-0.3014225297962323,0.2761399461745483,4383418
243,12,ARUNACHAL PRADESH,WEST SIANG,-0.09842368319876585,0.09842368319876378,0.11909265667051759,0.1358861976162986,38537.95654462875,0.022848100726117218,-0.2679584775086506,0.22145328719723184,1691102
725,12,ARUNACHAL PRADESH,SHI YOMI,-0.1793771626297521,0.15999999999999212,0.17937716262978398,0.1998615916954884,169171.9889528021,0.050848027936901845,-0.3188927335640138,0.28444444444444444,3331997
724,12,ARUNACHAL PRADESH,LEPA RADA,-0.09842368319876973,0.09842368319877721,0.1190926566705181,0.13588619761629747,22358.546415368477,0.023102875679403088,-0.28444444444444444,0.21413302575932336,970650
